customer_id,segment,customer_orders,customer_sales,customer_profit,first_order_date,last_order_date,customer_avg_discount,line_count,loss_line_count,customer_margin,recency_days,customer_avg_order_value,is_repeat_customer,loss_line_rate,customer_label
JK-16120,Home Office,5,751.42,-347.31170000000003,2015-10-04,2017-05-11,0.42000000000000004,5,3,-0.4622071544542334,233,150.284,True,0.6,KH-352
KM-16225,Corporate,3,750.02,228.9094,2015-07-06,2016-11-10,0.0,4,0,0.3052043945494787,415,250.00666666666666,True,0.0,KH-353
BF-11215,Home Office,2,749.46,194.7126,2014-11-09,2016-06-09,0.0,2,0,0.2598038587783204,569,374.73,True,0.0,KH-354
SG-20080,Consumer,1,748.969,40.235200000000006,2015-10-31,2015-10-31,0.175,2,0,0.053720781500970004,791,748.969,False,0.0,KH-355
JC-15775,Consumer,4,747.193,29.420000000000005,2014-09-14,2017-07-25,0.15,5,1,0.03937403053829466,158,186.79825,True,0.2,KH-356
SD-20485,Home Office,4,747.178,-84.68500000000002,2014-01-26,2017-06-13,0.18,5,2,-0.11333979319519581,200,186.7945,True,0.4,KH-357
BV-11245,Corporate,3,746.6659999999999,99.757,2015-06-18,2017-01-30,0.06666666666666667,3,0,0.13360324428861098,334,248.88866666666664,True,0.0,KH-358
RB-19435,Consumer,2,745.264,63.962399999999995,2014-11-25,2015-03-29,0.1,2,0,0.08582515725970931,1007,372.632,True,0.0,KH-359
GH-14410,Home Office,3,744.1120000000001,-148.0112,2015-07-30,2017-06-30,0.225,4,2,-0.19890984152923213,183,248.03733333333335,True,0.5,KH-360
EB-14110,Consumer,3,741.322,-17.321400000000004,2015-04-13,2016-11-14,0.225,4,2,-0.02336555504895309,411,247.10733333333334,True,0.5,KH-361
MV-17485,Consumer,5,740.01,110.3732,2014-01-20,2017-12-03,0.26,5,2,0.14915095741949433,27,148.002,True,0.4,KH-362
ML-17755,Home Office,2,739.4399999999999,153.1548,2016-08-04,2017-12-01,0.0,2,0,0.20712268743914314,29,369.71999999999997,True,0.0,KH-363
PH-18790,Home Office,1,729.648,47.8878,2017-10-21,2017-10-21,0.2,2,0,0.06563137293599106,70,729.648,False,0.0,KH-364
MA-17560,Home Office,3,724.794,53.8338,2014-08-08,2016-08-18,0.25,6,2,0.07427462147865461,499,241.59799999999998,True,0.3333333333333333,KH-365
JB-16045,Home Office,3,718.3000000000001,122.6664,2015-05-03,2017-12-23,0.0,3,0,0.17077321453431712,7,239.43333333333337,True,0.0,KH-366
AG-10495,Corporate,3,712.789,45.194100000000006,2015-01-04,2015-10-24,0.16666666666666666,3,1,0.06340459799463798,798,237.59633333333332,True,0.3333333333333333,KH-367
HR-14770,Home Office,2,706.36,56.650000000000006,2015-08-09,2017-01-14,0.0,2,0,0.08019989806897333,350,353.18,True,0.0,KH-368
AR-10345,Corporate,2,703.65,-194.61659999999998,2014-12-30,2015-09-10,0.35,2,2,-0.2765815391174589,842,351.825,True,1.0,KH-369
CC-12370,Consumer,3,701.024,95.91159999999999,2016-07-07,2017-11-17,0.13333333333333333,3,1,0.1368164285388232,43,233.67466666666667,True,0.3333333333333333,KH-370
AC-10420,Corporate,1,698.352,-17.4588,2014-07-12,2014-07-12,0.2,1,1,-0.025,1267,698.352,False,1.0,KH-371
KC-16675,Corporate,2,697.408,2.482400000000002,2016-05-28,2017-11-03,0.2,2,1,0.0035594659080480893,57,348.704,True,0.5,KH-372
GW-14605,Consumer,2,694.5889999999999,-8.040800000000004,2014-03-01,2016-02-16,0.15,2,1,-0.011576342268593377,683,347.29449999999997,True,0.5,KH-373
LS-17200,Corporate,2,690.1560000000001,161.56119999999999,2014-10-18,2016-11-23,0.13333333333333333,3,0,0.23409374112519485,402,345.07800000000003,True,0.0,KH-374
DL-12865,Consumer,3,685.576,76.1213,2014-10-15,2016-09-25,0.20000000000000004,3,0,0.11103262074518362,461,228.52533333333335,True,0.0,KH-375
CK-12595,Consumer,3,684.812,-21.9786,2014-12-26,2016-04-08,0.13999999999999999,5,1,-0.03209435582320403,631,228.27066666666667,True,0.2,KH-376
JP-15520,Consumer,2,682.586,51.8712,2014-11-09,2017-12-08,0.075,2,0,0.07599218267002253,22,341.293,True,0.0,KH-377
SM-20320,Home Office,2,679.57,54.9576,2014-03-18,2017-07-09,0.13333333333333333,3,0,0.08087113910266785,174,339.785,True,0.0,KH-378
Dl-13600,Corporate,2,673.818,150.5328,2016-04-07,2017-09-02,0.15000000000000002,2,0,0.22340275860840764,119,336.909,True,0.0,KH-379
NZ-18565,Home Office,3,672.9380000000001,-4.9654,2015-08-21,2017-10-06,0.2333333333333333,3,1,-0.007378688675628363,85,224.3126666666667,True,0.3333333333333333,KH-380
BM-11650,Corporate,3,668.9870000000001,49.0654,2014-09-23,2017-11-27,0.11666666666666665,3,0,0.07334283027921318,33,222.9956666666667,True,0.0,KH-381
GA-14725,Consumer,4,665.5319999999999,71.1221,2014-02-11,2017-01-01,0.06999999999999999,5,1,0.1068650342883588,363,166.38299999999998,True,0.2,KH-382
RB-19330,Consumer,1,657.93,-93.99,2014-11-17,2014-11-17,0.3,1,1,-0.14285714285714285,1139,657.93,False,1.0,KH-383
TC-21475,Home Office,3,652.088,102.5524,2015-11-19,2017-04-02,0.06666666666666667,3,0,0.15726773073572894,272,217.36266666666666,True,0.0,KH-384
VF-21715,Home Office,2,649.956,-167.2068,2014-03-01,2017-07-08,0.15,2,1,-0.25725864520059816,175,324.978,True,0.5,KH-385
AS-10045,Corporate,2,648.954,77.8707,2016-09-25,2017-10-03,0.175,2,1,0.11999417524200483,88,324.477,True,0.5,KH-386
SC-20575,Consumer,1,647.84,32.392,2014-06-16,2014-06-16,0.0,1,0,0.05,1293,647.84,False,0.0,KH-387
JL-15505,Consumer,2,647.638,36.5642,2016-04-08,2017-08-07,0.13333333333333333,3,1,0.05645777425043002,145,323.819,True,0.3333333333333333,KH-388
JG-15160,Consumer,4,642.356,29.306599999999992,2015-05-12,2017-12-29,0.2,4,2,0.04562361058353934,1,160.589,True,0.5,KH-389
TH-21100,Consumer,2,639.088,54.965199999999996,2014-09-27,2014-11-24,0.2,2,0,0.08600568309841523,1132,319.544,True,0.0,KH-390
AF-10885,Consumer,2,637.905,-139.2345,2014-05-10,2015-10-13,0.25,2,1,-0.21826839419662802,809,318.9525,True,0.5,KH-391
AH-10120,Home Office,2,636.586,-290.12859999999995,2014-07-18,2016-12-18,0.35,2,2,-0.45575711687030496,377,318.293,True,1.0,KH-392
PS-18970,Home Office,5,634.963,93.5683,2014-04-15,2017-10-04,0.1,5,1,0.14736023988799346,87,126.9926,True,0.2,KH-393
SE-20110,Consumer,2,634.296,-301.40760000000006,2016-02-02,2016-09-08,0.3666666666666667,3,2,-0.47518445646827356,478,317.148,True,0.6666666666666666,KH-394
DK-12985,Consumer,3,634.124,-98.63519999999998,2015-08-02,2017-12-23,0.2333333333333333,3,1,-0.1555456030681696,7,211.37466666666668,True,0.3333333333333333,KH-395
TZ-21580,Consumer,2,629.0,84.5188,2014-11-11,2015-12-04,0.1,2,0,0.13437011128775833,757,314.5,True,0.0,KH-396
DF-13135,Consumer,1,626.1,-538.446,2016-01-30,2016-01-30,0.5,1,1,-0.86,700,626.1,False,1.0,KH-397
CY-12745,Corporate,1,621.76,46.632,2015-06-28,2015-06-28,0.2,1,0,0.075,916,621.76,False,0.0,KH-398
JK-16090,Consumer,2,619.604,-297.2076,2015-04-21,2017-10-02,0.2333333333333333,3,1,-0.47967346886075624,89,309.802,True,0.3333333333333333,KH-399
LP-17095,Consumer,2,618.335,-12.201,2016-06-06,2017-01-30,0.3,3,1,-0.019732022285654217,334,309.1675,True,0.3333333333333333,KH-400
DB-13660,Consumer,2,613.7760000000001,68.0136,2017-09-23,2017-12-18,0.1,2,0,0.11081176194572612,12,306.88800000000003,True,0.0,KH-401
SZ-20035,Home Office,4,613.5989999999999,-97.8406,2014-09-07,2017-07-08,0.325,4,3,-0.15945364969630005,175,153.39974999999998,True,0.75,KH-402
FA-14230,Corporate,5,612.36,62.974,2015-02-09,2016-11-20,0.24,5,1,0.10283819975177999,405,122.47200000000001,True,0.2,KH-403
KA-16525,Consumer,2,605.488,-62.2154,2017-11-20,2017-11-24,0.2,2,2,-0.10275249055307453,36,302.744,True,1.0,KH-404
KW-16435,Consumer,2,602.7660000000001,139.76319999999998,2016-10-29,2017-09-25,0.03333333333333333,3,0,0.2318697471323863,96,301.38300000000004,True,0.0,KH-405
BF-11170,Home Office,5,601.784,-48.2341,2014-12-24,2017-12-14,0.22000000000000003,5,2,-0.08015184850378208,16,120.35679999999999,True,0.4,KH-406
CD-12790,Home Office,1,601.536,0.0,2015-09-21,2015-09-21,0.2,1,0,0.0,831,601.536,False,0.0,KH-407
RR-19315,Consumer,1,598.1840000000001,-80.9324,2017-12-11,2017-12-11,0.44999999999999996,2,2,-0.13529683174407872,19,598.1840000000001,False,1.0,KH-408
DO-13645,Consumer,2,595.334,71.36420000000001,2017-09-04,2017-12-04,0.05,4,0,0.11987254213601108,26,297.667,True,0.0,KH-409
BG-11740,Consumer,3,593.72,57.74850000000001,2016-08-30,2017-11-03,0.13333333333333333,3,0,0.09726554604864246,57,197.90666666666667,True,0.0,KH-410
PG-18820,Consumer,3,593.322,131.9556,2016-09-01,2017-09-29,0.13333333333333333,6,0,0.2224013267669158,92,197.774,True,0.0,KH-411
JR-15670,Consumer,1,590.058,-786.744,2015-12-24,2015-12-24,0.7,1,1,-1.3333333333333335,737,590.058,False,1.0,KH-412
KN-16450,Corporate,2,582.6990000000001,94.275,2014-04-12,2017-11-08,0.075,2,1,0.1617902210232041,52,291.34950000000003,True,0.5,KH-413
NH-18610,Corporate,1,580.8599999999999,151.0236,2017-04-08,2017-04-08,0.0,2,0,0.26,266,580.8599999999999,False,0.0,KH-414
SW-20755,Corporate,1,579.136,21.7176,2016-07-14,2016-07-14,0.2,1,0,0.037500000000000006,534,579.136,False,0.0,KH-415
HA-14920,Consumer,3,578.768,-213.126,2014-10-11,2016-10-13,0.26666666666666666,3,2,-0.3682408149724933,443,192.9226666666667,True,0.6666666666666666,KH-416
RM-19375,Consumer,2,570.55,162.046,2016-04-08,2016-07-07,0.0,2,0,0.2840171764087284,541,285.275,True,0.0,KH-417
TG-21310,Consumer,1,569.684,-141.92999999999998,2015-07-14,2015-07-14,0.44999999999999996,2,1,-0.24913811867631877,900,569.684,False,0.5,KH-418
EB-13930,Consumer,2,566.264,-64.0144,2016-10-22,2017-07-22,0.15,2,1,-0.11304691804529335,161,283.132,True,0.5,KH-419
CV-12805,Corporate,4,564.4476,-8.9552,2017-01-20,2017-12-25,0.164,5,1,-0.015865423114563692,5,141.1119,True,0.2,KH-420
TB-21055,Consumer,2,564.0250000000001,28.064999999999998,2016-06-17,2016-08-27,0.2,2,0,0.04975843269358626,490,282.01250000000005,True,0.0,KH-421
RD-19720,Consumer,2,563.71,18.7414,2014-11-02,2016-12-03,0.11666666666666665,3,1,0.033246527469798295,392,281.855,True,0.3333333333333333,KH-422
CS-12490,Corporate,1,562.2925,-255.5875,2016-08-12,2016-08-12,0.45,1,1,-0.45454545454545453,505,562.2925,False,1.0,KH-423
DM-13345,Corporate,3,560.91,-194.9598,2015-04-16,2017-04-08,0.16666666666666666,3,1,-0.3475776862598278,266,186.97,True,0.3333333333333333,KH-424
TC-21145,Corporate,1,560.36,162.58880000000002,2017-09-15,2017-09-15,0.0,2,0,0.2901506174602042,106,560.36,False,0.0,KH-425
EJ-13720,Consumer,3,559.9200000000001,-108.63780000000001,2014-01-27,2017-03-03,0.3333333333333333,3,3,-0.19402378911273038,302,186.64000000000001,True,1.0,KH-426
JF-15565,Consumer,3,559.768,103.64259999999999,2015-06-25,2017-11-06,0.10000000000000002,3,0,0.1851527775792828,54,186.58933333333334,True,0.0,KH-427
ML-17395,Corporate,3,557.766,60.9618,2014-05-26,2017-02-09,0.049999999999999996,3,0,0.10929637159669109,324,185.922,True,0.0,KH-428
LF-17185,Consumer,4,553.979,54.9567,2014-07-26,2017-12-08,0.32499999999999996,4,2,0.0992035799190944,22,138.49475,True,0.5,KH-429
LH-17155,Consumer,5,549.18,80.8402,2014-12-12,2016-12-10,0.10000000000000002,6,0,0.147201646090535,385,109.83599999999998,True,0.0,KH-430
PV-18985,Home Office,3,547.808,1.2211000000000016,2014-07-12,2017-03-11,0.09999999999999999,3,1,0.0022290656580407765,294,182.60266666666666,True,0.3333333333333333,KH-431
JP-16135,Home Office,2,547.0749999999999,18.1042,2016-03-11,2016-11-03,0.15,2,1,0.03309272037654801,422,273.53749999999997,True,0.5,KH-432
CP-12085,Corporate,4,543.88,164.8516,2015-03-24,2017-10-09,0.1,4,0,0.3031028903434581,82,135.97,True,0.0,KH-433
LP-17080,Consumer,3,539.984,28.4848,2014-06-24,2017-11-20,0.1,4,0,0.05275119262792971,40,179.9946666666667,True,0.0,KH-434
CD-11920,Consumer,3,538.448,16.4398,2015-11-27,2017-11-20,0.13333333333333333,3,1,0.030531824800166408,40,179.48266666666666,True,0.3333333333333333,KH-435
DH-13675,Home Office,3,536.592,24.0474,2014-11-28,2015-11-15,0.049999999999999996,3,1,0.04481505501386528,776,178.864,True,0.3333333333333333,KH-436
MS-17770,Consumer,1,532.704,-39.9528,2016-08-23,2016-08-23,0.2,1,1,-0.07500000000000001,494,532.704,False,1.0,KH-437
NB-18655,Corporate,3,531.4399999999999,-202.4982,2016-09-18,2017-11-18,0.2833333333333334,3,2,-0.38103680566009335,42,177.14666666666665,True,0.6666666666666666,KH-438
DB-13405,Consumer,1,526.45,31.587,2017-06-26,2017-06-26,0.0,1,0,0.06,187,526.45,False,0.0,KH-439
JH-16180,Consumer,2,522.7,9.641599999999999,2015-11-01,2016-11-21,0.15000000000000002,2,1,0.018445762387602826,404,261.35,True,0.5,KH-440
JG-15805,Corporate,1,520.05,72.807,2017-05-21,2017-05-21,0.0,1,0,0.14,223,520.05,False,0.0,KH-441
RS-19765,Corporate,2,515.168,7.1172,2015-07-05,2017-10-15,0.2,2,0,0.013815299086899808,76,257.584,True,0.0,KH-442
CA-12055,Home Office,1,513.024,12.8256,2016-08-08,2016-08-08,0.2,1,0,0.024999999999999998,509,513.024,False,0.0,KH-443
CC-12475,Consumer,1,512.19,-65.853,2017-09-11,2017-09-11,0.3,1,1,-0.12857142857142856,110,512.19,False,1.0,KH-444
SR-20425,Home Office,3,510.27200000000005,57.470200000000006,2014-06-14,2017-12-22,0.09999999999999999,3,1,0.11262659914712153,8,170.0906666666667,True,0.3333333333333333,KH-445
SC-20050,Home Office,4,500.70000000000005,43.6136,2014-03-18,2017-11-20,0.05,4,0,0.08710525264629518,40,125.17500000000001,True,0.0,KH-446
GA-14515,Consumer,2,499.774,103.5718,2017-06-19,2017-06-24,0.03333333333333333,3,0,0.20723727124660346,189,249.887,True,0.0,KH-447
JF-15295,Consumer,2,497.896,9.862200000000001,2016-04-12,2017-05-15,0.15000000000000002,4,1,0.019807751016276492,229,248.948,True,0.25,KH-448
BT-11440,Consumer,2,496.782,-115.2218,2014-06-04,2016-03-19,0.22499999999999998,4,2,-0.23193634229903662,651,248.391,True,0.5,KH-449
TB-21250,Consumer,1,483.748,-52.062799999999996,2016-01-30,2016-01-30,0.1,2,1,-0.10762380412942275,700,483.748,False,0.5,KH-450
JR-16210,Corporate,1,481.804,-66.85640000000001,2017-09-19,2017-09-19,0.44999999999999996,2,1,-0.1387626503723506,102,481.804,False,0.5,KH-451
AG-10525,Corporate,1,481.176,-120.294,2015-09-07,2015-09-07,0.4,1,1,-0.25,845,481.176,False,1.0,KH-452
TH-21115,Corporate,2,475.564,-159.947,2016-04-18,2017-11-02,0.3666666666666667,3,2,-0.33633117729685175,58,237.782,True,0.6666666666666666,KH-453
AA-10480,Consumer,2,475.29999999999995,108.4104,2014-05-04,2016-08-26,0.0,2,0,0.22808836524300444,491,237.64999999999998,True,0.0,KH-454
CS-12355,Consumer,2,475.23199999999997,69.637,2017-04-14,2017-12-24,0.1,2,0,0.14653264089960272,6,237.61599999999999,True,0.0,KH-455
CM-11935,Consumer,1,465.408,-63.3888,2016-01-22,2016-01-22,0.2,2,1,-0.13620049504950496,708,465.408,False,0.5,KH-456
RF-19735,Consumer,2,460.41,129.4272,2017-07-29,2017-10-02,0.0,2,0,0.2811129210920701,89,230.205,True,0.0,KH-457
LR-17035,Corporate,1,454.965,-136.4895,2016-09-26,2016-09-26,0.3,1,1,-0.3,460,454.965,False,1.0,KH-458
BD-11725,Consumer,4,454.15000000000003,57.4784,2015-07-03,2017-09-28,0.0,5,0,0.12656258945282395,93,113.53750000000001,True,0.0,KH-459
AW-10930,Home Office,2,450.336,-102.0176,2015-11-13,2016-06-12,0.3,3,2,-0.2265366304270589,566,225.168,True,0.6666666666666666,KH-460
PW-19030,Corporate,3,450.062,73.029,2014-05-16,2017-06-27,0.10000000000000002,3,0,0.16226431025058768,186,150.02066666666667,True,0.0,KH-461
EH-13990,Consumer,2,448.70799999999997,36.5592,2014-11-24,2016-03-31,0.15000000000000002,2,1,0.08147659502393538,639,224.35399999999998,True,0.5,KH-462
BD-11620,Consumer,2,443.828,66.9536,2016-10-01,2017-10-22,0.1,2,0,0.15085483565705635,69,221.914,True,0.0,KH-463
DM-13525,Corporate,2,443.41600000000005,71.92240000000001,2014-07-05,2015-09-11,0.13333333333333333,3,0,0.16220073249499342,841,221.70800000000003,True,0.0,KH-464
RA-19945,Consumer,2,441.2565,-187.3955,2014-08-29,2017-10-30,0.44999999999999996,3,3,-0.4246860952756503,61,220.62825,True,1.0,KH-465
MS-17530,Consumer,3,439.24,89.3052,2014-11-04,2016-10-22,0.0,3,0,0.20331754849285127,434,146.41333333333333,True,0.0,KH-466
RF-19345,Corporate,4,437.90999999999997,130.1334,2014-05-20,2016-11-28,0.05,4,0,0.2971692813591834,397,109.47749999999999,True,0.0,KH-467
JL-15850,Consumer,1,435.26,95.7572,2015-03-06,2015-03-06,0.0,1,0,0.22,1030,435.26,False,0.0,KH-468
DB-13360,Home Office,1,434.646,62.7822,2016-04-26,2016-04-26,0.1,1,0,0.14444444444444446,613,434.646,False,0.0,KH-469
MS-17710,Consumer,3,434.38,-71.85910000000001,2014-03-24,2016-05-26,0.09999999999999999,3,1,-0.16542911736267787,583,144.79333333333332,True,0.3333333333333333,KH-470
SS-20875,Consumer,2,426.88199999999995,-88.6305,2014-12-14,2015-11-20,0.30000000000000004,2,2,-0.20762294966758965,771,213.44099999999997,True,1.0,KH-471
VG-21790,Consumer,3,423.13599999999997,45.048,2014-08-08,2017-07-29,0.06666666666666667,3,1,0.1064622249111397,154,141.04533333333333,True,0.3333333333333333,KH-472
BD-11500,Consumer,2,422.21900000000005,-5.145,2017-01-26,2017-11-25,0.075,2,1,-0.012185619311305268,35,211.10950000000003,True,0.5,KH-473
CR-12730,Consumer,1,421.372,-6.0196,2014-08-20,2014-08-20,0.3,1,1,-0.014285714285714284,1228,421.372,False,1.0,KH-474
CS-12250,Corporate,2,416.56,51.31999999999999,2014-11-28,2016-09-22,0.0,2,0,0.12319953908200498,464,208.28,True,0.0,KH-475
JM-15865,Consumer,2,414.63599999999997,10.1828,2015-11-30,2016-12-01,0.19999999999999998,3,2,0.024558407856529584,394,207.31799999999998,True,0.6666666666666666,KH-476
AF-10870,Consumer,2,407.344,-73.1888,2016-05-22,2017-11-19,0.3,2,2,-0.1796732000471346,41,203.672,True,1.0,KH-477
CD-12280,Consumer,1,396.024,-3.866799999999998,2017-11-05,2017-11-05,0.16666666666666666,3,1,-0.009764054703755323,55,396.024,False,0.3333333333333333,KH-478
ES-14020,Consumer,2,394.32000000000005,-44.361000000000004,2017-09-15,2017-11-20,0.2,2,2,-0.1125,40,197.16000000000003,True,1.0,KH-479
AB-10015,Consumer,2,390.67199999999997,60.1937,2014-03-07,2016-11-10,0.1,2,0,0.1540773334152435,415,195.33599999999998,True,0.0,KH-480
DC-13285,Consumer,2,390.046,11.0594,2017-10-07,2017-12-07,0.075,2,1,0.028354091568686773,23,195.023,True,0.5,KH-481
FM-14380,Consumer,1,389.97,35.0973,2015-10-09,2015-10-09,0.0,1,0,0.08999999999999998,813,389.97,False,0.0,KH-482
CM-11815,Corporate,1,388.704,38.8704,2017-08-21,2017-08-21,0.2,1,0,0.09999999999999999,131,388.704,False,0.0,KH-483
KE-16420,Corporate,3,387.7032,-13.921500000000004,2014-06-08,2017-12-04,0.24,3,1,-0.03590762211918809,26,129.2344,True,0.3333333333333333,KH-484
RF-19840,Consumer,1,383.64,122.7648,2016-12-12,2016-12-12,0.0,1,0,0.32,383,383.64,False,0.0,KH-485
DO-13435,Consumer,1,375.4575,-157.0095,2015-11-27,2015-11-27,0.45,1,1,-0.4181818181818182,764,375.4575,False,1.0,KH-486
BS-11665,Consumer,2,373.888,12.303800000000006,2015-11-17,2016-05-27,0.27999999999999997,5,2,0.032907715679561814,582,186.944,True,0.4,KH-487
LO-17170,Corporate,2,371.74,94.4148,2017-05-28,2017-12-28,0.375,4,3,0.25398073922634096,2,185.87,True,0.75,KH-488
RP-19270,Corporate,1,369.1992,-114.0174,2015-08-06,2015-08-06,0.32,1,1,-0.30882352941176466,877,369.1992,False,1.0,KH-489
HG-14845,Consumer,2,366.31199999999995,-2.727599999999999,2014-04-29,2017-10-09,0.1,2,1,-0.007446111511498393,82,183.15599999999998,True,0.5,KH-490
AH-10030,Corporate,2,365.906,58.99719999999999,2014-05-13,2016-03-20,0.1,2,0,0.16123594584401457,650,182.953,True,0.0,KH-491
CS-12175,Corporate,2,364.6,3.1404999999999994,2016-04-17,2017-05-12,0.2,2,1,0.008613549094898516,232,182.3,True,0.5,KH-492
GZ-14545,Corporate,1,362.352,45.294,2017-07-26,2017-07-26,0.2,1,0,0.125,157,362.352,False,0.0,KH-493
JC-16105,Corporate,2,361.352,47.2806,2014-12-24,2017-10-23,0.1,2,0,0.13084360955522595,68,180.676,True,0.0,KH-494
DL-12925,Consumer,3,360.24,74.1732,2014-11-01,2015-09-22,0.0,3,0,0.20589940039973348,830,120.08,True,0.0,KH-495
DP-13390,Home Office,1,359.058,-35.9058,2015-03-24,2015-03-24,0.3,1,1,-0.1,1012,359.058,False,1.0,KH-496
KD-16345,Consumer,1,359.058,-71.8116,2015-12-20,2015-12-20,0.3,1,1,-0.2,741,359.058,False,1.0,KH-497
SF-20065,Consumer,3,357.832,85.8652,2014-09-10,2017-07-16,0.09999999999999999,3,1,0.2399595340830334,167,119.27733333333333,True,0.3333333333333333,KH-498
AR-10540,Consumer,2,355.63,92.7656,2014-11-25,2017-01-16,0.0,2,0,0.2608486348170852,348,177.815,True,0.0,KH-499
CK-12205,Consumer,4,354.746,24.79,2014-03-11,2016-11-21,0.22000000000000003,5,1,0.06988098526833283,404,88.6865,True,0.2,KH-500
JB-16000,Consumer,2,352.5828,-6.7553,2016-01-10,2017-11-17,0.16,2,1,-0.019159471193716766,43,176.2914,True,0.5,KH-501
GK-14620,Corporate,1,351.216,4.3902,2014-07-13,2014-07-13,0.2,1,0,0.0125,1266,351.216,False,0.0,KH-502
SP-20545,Corporate,2,349.572,-20.61,2016-03-14,2016-10-09,0.1,2,1,-0.05895781126634856,447,174.786,True,0.5,KH-503
JH-15910,Consumer,2,349.005,-118.452,2015-09-13,2017-11-19,0.25,2,1,-0.3393991490093265,41,174.5025,True,0.5,KH-504
PO-19195,Home Office,1,344.372,-93.4724,2015-11-20,2015-11-20,0.3,1,1,-0.2714285714285714,771,344.372,False,1.0,KH-505
RC-19825,Consumer,2,343.365,-23.661,2016-01-15,2016-06-20,0.25,2,2,-0.06890917827967323,558,171.6825,True,1.0,KH-506
TB-21355,Corporate,2,342.82,86.9014,2016-11-22,2017-05-18,0.0,2,0,0.25348987807012424,226,171.41,True,0.0,KH-507
CS-12130,Consumer,1,340.144,21.259,2014-08-05,2014-08-05,0.2,1,0,0.0625,1243,340.144,False,0.0,KH-508
JS-15685,Corporate,1,337.176,-118.0116,2016-06-14,2016-06-14,0.4,1,1,-0.35000000000000003,564,337.176,False,1.0,KH-509
BF-11005,Home Office,1,327.42,-388.28,2016-07-28,2016-07-28,0.6,2,2,-1.1858774662512979,520,327.42,False,1.0,KH-510
NM-18445,Home Office,4,325.364,51.7652,2014-02-08,2015-05-23,0.07500000000000001,4,0,0.15909934719268268,952,81.341,True,0.0,KH-511
AP-10720,Home Office,4,325.11400000000003,-1.8805999999999976,2016-09-08,2017-11-19,0.2,4,1,-0.0057844325375099115,41,81.27850000000001,True,0.25,KH-512
AY-10555,Corporate,2,322.782,51.3805,2014-04-06,2017-12-16,0.08,5,0,0.1591801897255733,14,161.391,True,0.0,KH-513
MS-17830,Consumer,2,319.29200000000003,4.834,2015-12-07,2016-10-04,0.15,2,1,0.015139746689550627,452,159.64600000000002,True,0.5,KH-514
SW-20455,Consumer,3,319.18,47.058,2015-09-06,2017-07-21,0.13333333333333333,3,0,0.14743404975249075,162,106.39333333333333,True,0.0,KH-515
CC-12145,Consumer,3,317.896,95.3004,2014-07-20,2015-09-07,0.09999999999999999,3,1,0.2997848352920452,845,105.96533333333333,True,0.3333333333333333,KH-516
BF-11275,Corporate,1,314.352,-35.3646,2014-03-22,2014-03-22,0.2,1,1,-0.11250000000000002,1379,314.352,False,1.0,KH-517
AG-10300,Corporate,2,312.22,43.513,2014-04-26,2016-12-05,0.1,2,0,0.13936647235923386,390,156.11,True,0.0,KH-518
AW-10840,Consumer,1,310.88,23.316,2017-12-10,2017-12-10,0.2,1,0,0.075,20,310.88,False,0.0,KH-519
RC-19960,Consumer,2,309.994,-164.7656,2014-12-06,2017-09-11,0.35,2,1,-0.5315122228172158,110,154.997,True,0.5,KH-520
SV-20935,Consumer,2,308.36,-90.8734,2016-03-19,2017-12-25,0.13333333333333333,3,1,-0.29469905305487093,5,154.18,True,0.3333333333333333,KH-521
MC-17425,Corporate,3,307.99199999999996,47.1528,2015-11-28,2016-07-16,0.26666666666666666,3,1,0.15309748305150786,532,102.66399999999999,True,0.3333333333333333,KH-522
SU-20665,Home Office,2,305.744,-5.2645,2017-03-13,2017-09-02,0.25,2,2,-0.01721865351405097,119,152.872,True,1.0,KH-523
AH-10585,Consumer,2,303.16,27.12,2014-10-26,2017-07-06,0.1,2,0,0.08945771209922153,177,151.58,True,0.0,KH-524
JS-15595,Corporate,1,302.45,-199.617,2014-03-03,2014-03-03,0.5,1,1,-0.66,1398,302.45,False,1.0,KH-525
AJ-10945,Consumer,1,301.96,33.2156,2016-11-18,2016-11-18,0.0,1,0,0.11000000000000001,407,301.96,False,0.0,KH-526
PF-19225,Consumer,2,298.544,4.895000000000003,2016-11-03,2017-09-07,0.1,2,1,0.01639624309984459,114,149.272,True,0.5,KH-527
EM-14200,Home Office,1,298.116,-4.2588,2017-07-25,2017-07-25,0.3,1,1,-0.014285714285714287,158,298.116,False,1.0,KH-528
MS-17980,Corporate,1,294.728,-3.4380000000000006,2017-12-04,2017-12-04,0.25,2,1,-0.011664992806927066,26,294.728,False,0.5,KH-529
KB-16405,Home Office,2,294.705,12.4668,2015-11-20,2017-09-03,0.06666666666666667,3,1,0.04230264162467552,118,147.3525,True,0.3333333333333333,KH-530
MG-17890,Home Office,4,293.974,59.9336,2014-12-29,2017-05-30,0.2375,4,2,0.20387381196976603,214,73.4935,True,0.5,KH-531
DM-12955,Corporate,2,293.692,29.6716,2015-09-21,2016-03-21,0.15,2,1,0.10102965010963867,649,146.846,True,0.5,KH-532
NC-18415,Consumer,2,293.65,-36.1406,2016-10-14,2017-11-19,0.25,2,1,-0.12307372722628981,41,146.825,True,0.5,KH-533
RA-19285,Consumer,3,293.334,28.4268,2017-06-30,2017-12-25,0.13333333333333333,3,0,0.09690932520607907,5,97.778,True,0.0,KH-534
