order_id,order_date,ship_date,shipping_days,customer_id,segment,region,state,city,order_sales,order_profit,order_quantity,order_line_count,order_avg_discount,order_has_loss_line,order_loss_line_count,order_margin
CA-2016-152632,2016-10-27,2016-11-02,6,JE-15475,Consumer,East,New York,Troy,40.2,19.296,3,1,0.0,False,0,0.4799999999999999
CA-2016-152688,2016-10-17,2016-10-20,3,NR-18550,Consumer,East,New Jersey,Perth Amboy,120.98,12.098,1,1,0.0,False,0,0.1
CA-2016-152730,2016-05-30,2016-06-04,5,EM-14140,Home Office,Central,Wisconsin,Superior,47.4,21.33,5,1,0.0,False,0,0.44999999999999996
CA-2016-153101,2016-09-08,2016-09-08,0,PJ-19015,Consumer,West,California,Santa Ana,146.04,-12.7785,1,1,0.2,True,1,-0.0875
CA-2016-153269,2016-03-09,2016-03-12,3,PS-18760,Consumer,East,Massachusetts,Andover,354.9,88.725,5,1,0.0,False,0,0.25
CA-2016-153577,2016-06-27,2016-07-01,4,KH-16330,Corporate,Central,Illinois,Highland Park,539.658,-7.7094,3,1,0.3,True,1,-0.014285714285714285
CA-2016-153598,2016-12-03,2016-12-06,3,NM-18520,Consumer,West,California,Los Angeles,111.9,51.474,6,1,0.0,False,0,0.45999999999999996
CA-2016-154018,2016-10-13,2016-10-19,6,HA-14920,Consumer,Central,Texas,Laredo,139.92,-150.414,5,1,0.6,True,1,-1.075
CA-2016-154060,2016-05-02,2016-05-08,6,DL-12865,Consumer,South,North Carolina,Greensboro,187.056,11.691,9,1,0.2,False,0,0.0625
CA-2016-154235,2016-09-24,2016-09-28,4,RD-19900,Consumer,Central,Indiana,Bloomington,127.95,21.7515,3,1,0.0,False,0,0.16999999999999998
CA-2016-154662,2016-06-09,2016-06-16,7,BF-11215,Home Office,Central,Minnesota,Minneapolis,692.94,173.235,3,1,0.0,False,0,0.25
CA-2016-154690,2016-08-15,2016-08-17,2,CC-12370,Consumer,South,North Carolina,Fayetteville,225.296,22.5296,2,1,0.2,False,0,0.09999999999999999
CA-2016-154711,2016-11-22,2016-11-26,4,TB-21355,Corporate,East,New York,New York City,39.88,11.1664,2,1,0.0,False,0,0.27999999999999997
CA-2016-154739,2016-12-10,2016-12-15,5,LH-17155,Consumer,West,California,San Francisco,321.568,28.1372,2,1,0.2,False,0,0.08750000000000001
CA-2016-154767,2016-06-28,2016-06-30,2,BP-11155,Consumer,East,New Jersey,Paterson,121.96,20.7332,2,1,0.0,False,0,0.17
CA-2016-155166,2016-12-26,2017-01-02,7,BB-11545,Corporate,East,New Jersey,Vineland,212.94,25.5528,3,1,0.0,False,0,0.12000000000000001
CA-2016-155516,2016-10-21,2016-10-21,0,MK-17905,Corporate,East,Connecticut,Manchester,1043.92,271.4192,4,1,0.0,False,0,0.25999999999999995
CA-2016-155530,2016-12-17,2016-12-21,4,CM-12160,Consumer,West,California,San Francisco,2003.52,-325.572,6,1,0.2,True,1,-0.1625
CA-2016-155747,2016-06-14,2016-06-21,7,JS-15685,Corporate,East,Pennsylvania,Philadelphia,337.176,-118.0116,2,1,0.4,True,1,-0.35000000000000003
CA-2016-155992,2016-10-01,2016-10-02,1,CC-12220,Consumer,Central,Indiana,La Porte,41.85,10.881,5,1,0.0,False,0,0.26
CA-2016-156251,2016-08-13,2016-08-18,5,TS-21160,Corporate,Central,Wisconsin,West Allis,241.96,24.196,2,1,0.0,False,0,0.1
CA-2016-156265,2016-08-02,2016-08-04,2,BF-11020,Corporate,West,California,Los Angeles,136.464,15.3522,2,1,0.2,False,0,0.1125
CA-2016-156300,2016-12-29,2017-01-02,4,TB-21595,Consumer,Central,Wisconsin,Milwaukee,754.45,60.356,5,1,0.0,False,0,0.08
CA-2016-156503,2016-10-14,2016-10-20,6,NC-18415,Consumer,South,North Carolina,Jacksonville,102.592,10.2592,1,1,0.2,False,0,0.1
CA-2016-156573,2016-05-29,2016-06-02,4,RB-19360,Consumer,South,Tennessee,Nashville,44.76,14.547,3,1,0.2,False,0,0.325
CA-2016-156748,2016-11-30,2016-12-06,6,BS-11755,Consumer,Central,Michigan,Detroit,389.97,35.0973,3,1,0.0,False,0,0.08999999999999998
CA-2016-157245,2016-05-19,2016-05-24,5,LE-16810,Consumer,South,Virginia,Arlington,641.96,179.7488,2,1,0.0,False,0,0.27999999999999997
CA-2016-157259,2016-12-24,2016-12-28,4,JM-15535,Consumer,East,New York,New York City,799.56,207.8856,9,1,0.0,False,0,0.26
CA-2016-157266,2016-05-26,2016-06-01,6,TB-21280,Consumer,East,District of Columbia,Washington,41.37,17.3754,3,1,0.0,False,0,0.42
CA-2016-157280,2016-11-05,2016-11-07,2,LW-17125,Consumer,South,Virginia,Virginia Beach,1030.76,146.9096,7,2,0.0,False,0,0.14252551515386705
CA-2016-157336,2016-12-01,2016-12-05,4,SJ-20500,Consumer,East,Connecticut,Fairfield,751.92,150.384,4,1,0.0,False,0,0.19999999999999998
CA-2016-157511,2016-09-18,2016-09-20,2,SV-20365,Consumer,East,Ohio,Columbus,104.724,-5.4924,5,2,0.25,True,1,-0.05244643061762347
CA-2016-157588,2016-07-14,2016-07-19,5,AR-10570,Consumer,South,Georgia,Columbus,51.75,15.525,1,1,0.0,False,0,0.3
CA-2016-157686,2016-10-01,2016-10-02,1,BD-11620,Consumer,West,California,San Francisco,194.848,12.178,4,1,0.2,False,0,0.0625
CA-2016-157707,2016-10-10,2016-10-12,2,CC-12610,Corporate,West,Colorado,Denver,211.666,-177.264,4,2,0.44999999999999996,True,1,-0.8374703542373363
CA-2016-157749,2016-06-04,2016-06-09,5,KL-16645,Consumer,Central,Illinois,Chicago,612.637,-484.747,16,4,0.575,True,4,-0.7912466925765177
CA-2016-157763,2016-07-18,2016-07-23,5,KH-16330,Corporate,South,Kentucky,Bowling Green,140.81,39.4268,1,1,0.0,False,0,0.27999999999999997
CA-2016-158155,2016-05-02,2016-05-06,4,EH-13765,Corporate,East,New York,New York City,227.26,87.7522,7,2,0.0,False,0,0.3861313033529878
CA-2016-158435,2016-05-17,2016-05-18,1,AG-10900,Consumer,East,Connecticut,Waterbury,173.24,17.324,4,1,0.0,False,0,0.1
CA-2016-158694,2016-11-10,2016-11-13,3,AI-10855,Consumer,West,California,Los Angeles,467.46,191.6586,9,1,0.0,False,0,0.41000000000000003
CA-2016-158778,2016-09-05,2016-09-09,4,DB-13210,Consumer,East,Pennsylvania,Philadelphia,1016.765,-71.0651,14,3,0.26666666666666666,True,2,-0.06989333818532306
CA-2016-158806,2016-01-07,2016-01-11,4,NM-18520,Consumer,Central,Texas,Amarillo,23.076,-10.9611,3,1,0.6,True,1,-0.475
CA-2016-158841,2016-02-02,2016-02-04,2,SE-20110,Consumer,South,Virginia,Arlington,18.69,7.1022,7,1,0.0,False,0,0.37999999999999995
CA-2016-159009,2016-09-23,2016-09-27,4,DP-13105,Corporate,West,Washington,Seattle,184.752,-20.7846,3,1,0.2,True,1,-0.1125
CA-2016-159373,2016-03-13,2016-03-18,5,LT-17110,Consumer,Central,Texas,San Antonio,557.585,0.0,5,1,0.3,False,0,0.0
CA-2016-159639,2016-11-27,2016-12-02,5,PC-18745,Corporate,East,New Jersey,Westfield,31.56,10.4148,3,1,0.0,False,0,0.33
CA-2016-159730,2016-09-17,2016-09-21,4,SJ-20125,Home Office,West,Washington,Seattle,113.888,9.9652,2,1,0.2,False,0,0.0875
CA-2016-159912,2016-08-29,2016-09-03,5,GB-14530,Corporate,East,Pennsylvania,Philadelphia,405.79999999999995,-138.388,8,2,0.45,True,2,-0.3410251355347462
CA-2016-159940,2016-07-07,2016-07-11,4,BF-11020,Corporate,Central,Illinois,Aurora,313.66,-41.608000000000004,10,2,0.44999999999999996,True,2,-0.13265319135369508
CA-2016-160108,2016-12-08,2016-12-12,4,AG-10900,Consumer,Central,Wisconsin,Eau Claire,1085.87,209.27140000000003,10,2,0.0,False,0,0.19272233324431107
CA-2016-160129,2016-11-23,2016-11-23,0,LS-17200,Corporate,East,Pennsylvania,Philadelphia,84.81599999999999,16.279600000000002,9,2,0.2,False,0,0.19194019996227132
CA-2016-160241,2016-11-29,2016-12-04,5,DR-12940,Home Office,Central,Illinois,Aurora,242.176,-302.72,4,1,0.6,True,1,-1.2500000000000002
CA-2016-160304,2016-01-02,2016-01-07,5,BM-11575,Corporate,East,Maryland,Gaithersburg,173.94,38.2668,3,1,0.0,False,0,0.22000000000000003
CA-2016-160500,2016-05-05,2016-05-08,3,DM-13015,Consumer,West,California,Encinitas,298.776,7.4694,3,1,0.2,False,0,0.025
CA-2016-160745,2016-12-11,2016-12-16,5,AR-10825,Corporate,West,Washington,Vancouver,14.8,6.068,4,1,0.0,False,0,0.41
CA-2016-161746,2016-10-21,2016-10-27,6,CS-11950,Consumer,West,California,Los Angeles,262.096,17.6956,5,2,0.1,False,0,0.06751571943104816
CA-2016-162082,2016-03-14,2016-03-17,3,JS-15880,Consumer,Central,Texas,Harlingen,241.332,-14.196,5,1,0.32,True,1,-0.058823529411764705
CA-2016-162159,2016-09-16,2016-09-18,2,CR-12625,Home Office,South,Georgia,Columbus,121.78,30.445,2,1,0.0,False,0,0.25
CA-2016-162187,2016-12-11,2016-12-11,0,NS-18640,Corporate,East,Ohio,Columbus,787.02,-285.3945,8,2,0.35,True,2,-0.3626267439201037
CA-2016-162236,2016-11-04,2016-11-06,2,ER-13855,Corporate,South,North Carolina,Charlotte,876.3,-292.1,10,1,0.4,True,1,-0.33333333333333337
CA-2016-162348,2016-11-10,2016-11-15,5,BF-11170,Home Office,West,California,Sacramento,9.98,2.7944,1,1,0.0,False,0,0.27999999999999997
CA-2016-162355,2016-06-30,2016-07-02,2,PF-19165,Consumer,South,Georgia,Sandy Springs,1266.86,291.3778,7,1,0.0,False,0,0.23
CA-2016-162383,2016-09-05,2016-09-11,6,MD-17350,Consumer,East,Ohio,Lancaster,85.246,-1.2178,2,1,0.3,True,1,-0.014285714285714287
CA-2016-162747,2016-03-20,2016-03-25,5,AH-10030,Corporate,South,Mississippi,Gulfport,86.45,38.038,7,1,0.0,False,0,0.43999999999999995
CA-2016-162943,2016-07-24,2016-07-26,2,DB-12970,Corporate,East,New York,New York City,253.764,31.0156,2,1,0.1,False,0,0.12222222222222222
CA-2016-163048,2016-02-08,2016-02-15,7,MH-17440,Corporate,Central,Texas,Houston,241.5,0.0,4,1,0.3,False,0,0.0
CA-2016-163153,2016-03-21,2016-03-25,4,DM-12955,Corporate,Central,Texas,Houston,99.372,-1.4196,2,1,0.3,True,1,-0.014285714285714285
CA-2016-163167,2016-11-28,2016-12-01,3,RF-19345,Corporate,South,Georgia,Marietta,182.67,52.9743,3,1,0.0,False,0,0.29000000000000004
CA-2016-163174,2016-08-26,2016-08-30,4,XP-21865,Consumer,South,Georgia,Athens,186.54,41.0388,3,1,0.0,False,0,0.22000000000000003
CA-2016-163328,2016-11-04,2016-11-06,2,TP-21565,Corporate,West,Oregon,Eugene,755.136,-111.9606,4,2,0.2,True,2,-0.14826547800661075
CA-2016-163594,2016-04-12,2016-04-14,2,JF-15295,Consumer,West,California,Los Angeles,194.352,-36.441,3,1,0.2,True,1,-0.1875
CA-2016-163755,2016-11-04,2016-11-08,4,AS-10285,Corporate,West,Washington,Seattle,209.88,35.6796,3,1,0.0,False,0,0.17
CA-2016-163776,2016-07-19,2016-07-25,6,JS-16030,Consumer,South,Mississippi,Hattiesburg,690.48,202.31279999999998,11,2,0.0,False,0,0.2930031282586027
CA-2016-163804,2016-12-02,2016-12-08,6,DB-13270,Home Office,East,Rhode Island,Providence,72.42,23.8986,6,1,0.0,False,0,0.32999999999999996
CA-2016-163937,2016-01-10,2016-01-13,3,JB-16000,Consumer,West,Washington,Longview,24.85,7.7035,5,1,0.0,False,0,0.31
CA-2016-163972,2016-10-17,2016-10-21,4,MG-17890,Home Office,West,California,Fresno,120.666,21.294,2,1,0.15,False,0,0.17647058823529413
CA-2016-164091,2016-09-17,2016-09-22,5,LA-16780,Corporate,East,Maine,Bangor,109.48,33.9388,2,1,0.0,False,0,0.31
CA-2016-164399,2016-11-12,2016-11-15,3,DW-13480,Home Office,West,California,San Diego,674.352,-8.4294,3,1,0.2,True,1,-0.012499999999999999
CA-2016-164672,2016-05-08,2016-05-13,5,GB-14530,Corporate,East,Delaware,Dover,211.96,42.392,2,1,0.0,False,0,0.2
CA-2016-164770,2016-12-02,2016-12-04,2,MY-18295,Corporate,Central,Texas,Houston,781.864,-137.976,10,1,0.32,True,1,-0.1764705882352941
CA-2016-164784,2016-05-01,2016-05-04,3,HF-14995,Consumer,South,Tennessee,Memphis,370.62,-142.071,3,1,0.4,True,1,-0.3833333333333333
CA-2016-164889,2016-06-03,2016-06-06,3,CP-12340,Corporate,West,California,Los Angeles,71.088,-1.7772,2,1,0.2,True,1,-0.025
CA-2016-165148,2016-10-22,2016-10-24,2,PM-19135,Home Office,Central,Michigan,Detroit,31.4,10.048,5,1,0.0,False,0,0.32
CA-2016-165330,2016-12-11,2016-12-11,0,WB-21850,Consumer,West,California,Anaheim,1256.056,79.67399999999999,12,2,0.2,True,1,0.06343188520257058
CA-2016-165484,2016-10-23,2016-10-29,6,HK-14890,Corporate,Central,Illinois,Chicago,16.156,-12.117,7,1,0.6,True,1,-0.7500000000000001
CA-2016-165827,2016-11-04,2016-11-09,5,MF-17665,Corporate,South,Florida,Miami,50.496,8.2056,6,1,0.2,False,0,0.1625
CA-2016-165848,2016-06-04,2016-06-04,0,EN-13780,Consumer,East,New York,New York City,197.904,25.9102,5,2,0.1,False,0,0.1309230738135662
CA-2016-165995,2016-08-30,2016-09-06,7,BG-11740,Consumer,West,California,Los Angeles,47.04,15.9936,4,1,0.0,False,0,0.34
CA-2016-166443,2016-11-04,2016-11-05,1,LH-17020,Consumer,West,California,San Francisco,38.29,16.4647,7,1,0.0,False,0,0.43000000000000005
CA-2016-166772,2016-09-20,2016-09-24,4,HJ-14875,Home Office,West,Washington,Seattle,163.88,40.97,2,1,0.0,False,0,0.25
CA-2016-167241,2016-08-15,2016-08-22,7,BD-11320,Consumer,West,California,Los Angeles,312.03,43.6842,3,1,0.0,False,0,0.14
CA-2016-167507,2016-12-22,2016-12-28,6,SA-20830,Consumer,West,Oregon,Redmond,34.623999999999995,7.9496,5,2,0.2,False,0,0.229597966728281
CA-2016-167556,2016-03-29,2016-04-02,4,JM-15250,Consumer,East,New York,New York City,414.0,124.2,8,1,0.0,False,0,0.3
CA-2016-167605,2016-04-28,2016-04-30,2,RB-19570,Consumer,Central,Illinois,Saint Charles,30.344,-31.8612,2,1,0.6,True,1,-1.05
CA-2016-167682,2016-04-03,2016-04-09,6,ZD-21925,Consumer,Central,Indiana,Richmond,71.12,22.0472,4,1,0.0,False,0,0.31
CA-2016-168032,2016-01-30,2016-02-03,4,DF-13135,Consumer,Central,Illinois,Rockford,626.1,-538.446,3,1,0.5,True,1,-0.86
CA-2016-168046,2016-01-25,2016-01-28,3,JD-15895,Corporate,East,New York,New York City,359.702,-91.5287,4,2,0.2,True,1,-0.25445702275772725
CA-2016-168354,2016-09-19,2016-09-21,2,RH-19510,Home Office,East,Rhode Island,Providence,872.32,244.2496,4,1,0.0,False,0,0.27999999999999997
CA-2016-168893,2016-11-03,2016-11-08,5,AP-10915,Consumer,South,Kentucky,Henderson,867.0400000000001,169.3166,8,2,0.0,False,0,0.19528118656578702
CA-2016-168956,2016-02-16,2016-02-20,4,EA-14035,Corporate,Central,Illinois,Chicago,62.958,-2.6982,3,1,0.3,True,1,-0.04285714285714286
CA-2016-169103,2016-03-08,2016-03-13,5,ZC-21910,Consumer,South,Florida,Miami,102.36,-3.8385,3,1,0.2,True,1,-0.0375
CA-2016-169670,2016-12-25,2016-12-31,6,JE-15715,Consumer,East,New York,New York City,2563.056,313.2624,8,1,0.1,False,0,0.12222222222222223
CA-2016-169824,2016-12-12,2016-12-17,5,NS-18640,Corporate,East,New York,New York City,60.35,19.9155,5,1,0.0,False,0,0.33
CA-2016-169838,2016-11-25,2016-11-29,4,BB-11545,Corporate,Central,Michigan,Jackson,1568.61,329.4081,9,1,0.0,False,0,0.21000000000000002
CA-2016-169887,2016-10-22,2016-10-22,0,MS-17530,Consumer,West,Washington,Seattle,101.94,30.582,3,1,0.0,False,0,0.3
CA-2016-169922,2016-06-11,2016-06-17,6,MZ-17515,Corporate,Central,Texas,Arlington,12.544,-9.0944,7,1,0.6,True,1,-0.725
CA-2016-169943,2016-05-19,2016-05-24,5,BN-11515,Consumer,East,New York,New York City,75.68,27.412,12,2,0.0,False,0,0.36220930232558135
CA-2017-100013,2017-11-06,2017-11-11,5,ZC-21910,Consumer,West,California,Los Angeles,8.73,2.9682,1,1,0.0,False,0,0.33999999999999997
CA-2017-100055,2017-05-28,2017-06-01,4,MD-17860,Corporate,East,Maryland,Laurel,27.46,9.8856,2,1,0.0,False,0,0.36
CA-2017-100097,2017-11-26,2017-11-29,3,MN-17935,Consumer,East,New York,New York City,135.3,37.884,5,1,0.0,False,0,0.27999999999999997
CA-2017-100111,2017-09-20,2017-09-26,6,SV-20365,Consumer,East,New York,New York City,5496.174,1011.7262,20,4,0.1,False,0,0.18407826971999067
CA-2017-100223,2017-07-05,2017-07-10,5,LS-16945,Corporate,Central,Texas,Dallas,332.028,-348.6294,9,1,0.6,True,1,-1.0499999999999998
CA-2017-100412,2017-12-22,2017-12-26,4,SR-20425,Home Office,South,Alabama,Tuscaloosa,141.96,35.49,2,1,0.0,False,0,0.25
CA-2017-100524,2017-03-31,2017-04-02,2,CM-12115,Consumer,East,New York,New York City,29.78,8.0406,2,1,0.0,False,0,0.26999999999999996
CA-2017-100615,2017-04-20,2017-04-24,4,SJ-20215,Consumer,Central,Illinois,Chicago,331.618,-24.3056,8,2,0.44999999999999996,True,2,-0.07329397077360095
CA-2017-101014,2017-08-29,2017-09-04,6,RW-19540,Corporate,West,California,Los Angeles,148.02,41.4456,3,1,0.0,False,0,0.27999999999999997
CA-2017-101042,2017-11-19,2017-11-23,4,AB-10105,Consumer,South,Kentucky,Henderson,821.88,213.6888,6,1,0.0,False,0,0.26
CA-2017-101049,2017-06-21,2017-06-25,4,AS-10240,Consumer,East,Ohio,Cleveland,17.92,2.464,5,1,0.2,False,0,0.13749999999999998
CA-2017-101322,2017-12-28,2017-12-31,3,JG-15310,Corporate,West,California,Long Beach,340.704,-34.0704,6,1,0.2,True,1,-0.09999999999999999
CA-2017-101574,2017-09-28,2017-10-04,6,BD-11725,Consumer,West,California,Los Angeles,9.24,4.4352,3,1,0.0,False,0,0.48
CA-2017-101581,2017-10-22,2017-10-27,5,DW-13195,Corporate,West,Oregon,Redmond,177.225,-120.513,5,1,0.5,True,1,-0.68
CA-2017-101700,2017-04-23,2017-04-26,3,SO-20335,Consumer,West,Colorado,Greeley,11.664,3.3534,3,1,0.2,False,0,0.28750000000000003
CA-2017-101749,2017-10-03,2017-10-08,5,AS-10045,Corporate,West,California,Pasadena,171.288,-6.4233,3,1,0.2,True,1,-0.0375
CA-2017-101805,2017-12-01,2017-12-06,5,SH-19975,Corporate,West,Washington,Seattle,70.68,31.0992,12,1,0.0,False,0,0.43999999999999995
CA-2017-102204,2017-05-01,2017-05-06,5,CJ-12010,Consumer,South,Florida,Jacksonville,3737.182,-458.1468,9,2,0.325,True,1,-0.1225915141408687
CA-2017-102337,2017-06-13,2017-06-16,3,SD-20485,Home Office,Central,Illinois,Chicago,470.302,-87.3418,7,1,0.3,True,1,-0.18571428571428572
CA-2017-102379,2017-12-02,2017-12-06,4,BB-11545,Corporate,West,California,Oakland,1159.056,43.4646,9,1,0.2,False,0,0.0375
CA-2017-102407,2017-12-09,2017-12-13,4,AT-10435,Home Office,West,California,Los Angeles,896.328,22.4082,9,1,0.2,False,0,0.025
CA-2017-102519,2017-11-27,2017-11-29,2,BM-11650,Corporate,Central,Wisconsin,Milwaukee,46.94,19.2454,1,1,0.0,False,0,0.41000000000000003
CA-2017-102750,2017-09-04,2017-09-08,4,GM-14695,Corporate,West,California,Los Angeles,1322.352,-99.1764,3,1,0.2,True,1,-0.075
CA-2017-102925,2017-11-05,2017-11-10,5,CD-12280,Consumer,East,New York,New York City,396.024,-3.866799999999998,9,3,0.16666666666666666,True,1,-0.009764054703755323
CA-2017-103065,2017-10-20,2017-10-20,0,PT-19090,Consumer,South,Florida,Jacksonville,43.936,6.0412,4,1,0.2,False,0,0.1375
CA-2017-103156,2017-11-23,2017-11-24,1,TD-20995,Consumer,East,Pennsylvania,Philadelphia,24.048,7.2144,9,1,0.2,False,0,0.30000000000000004
CA-2017-103212,2017-10-13,2017-10-14,1,MH-18025,Consumer,South,Louisiana,Lafayette,1504.52,346.0396,4,1,0.0,False,0,0.23
CA-2017-103415,2017-12-03,2017-12-08,5,MV-17485,Consumer,Central,Texas,Houston,13.592,-14.2716,2,1,0.6,True,1,-1.0499999999999998
CA-2017-103443,2017-12-17,2017-12-23,6,AT-10735,Consumer,East,New York,New York City,124.36,27.3592,2,1,0.0,False,0,0.22
CA-2017-103499,2017-11-20,2017-11-24,4,ES-14020,Consumer,South,Tennessee,Jackson,209.568,-23.5764,2,1,0.2,True,1,-0.11249999999999999
CA-2017-103611,2017-09-12,2017-09-15,3,JM-15535,Consumer,West,California,Los Angeles,8.36,3.0096,2,1,0.0,False,0,0.36
CA-2017-103968,2017-12-01,2017-12-07,6,ML-17755,Home Office,West,California,Stockton,629.64,107.0388,9,1,0.0,False,0,0.16999999999999998
CA-2017-104003,2017-10-07,2017-10-13,6,DC-13285,Consumer,West,California,San Francisco,307.666,-14.4784,2,1,0.15,True,1,-0.047058823529411764
CA-2017-104220,2017-01-30,2017-02-05,6,BV-11245,Corporate,Central,Iowa,Des Moines,34.58,14.5236,7,1,0.0,False,0,0.42000000000000004
CA-2017-104731,2017-07-21,2017-07-27,6,AM-10705,Consumer,South,Virginia,Salem,311.74,73.5482,8,2,0.0,False,0,0.23592801693719123
CA-2017-104801,2017-02-13,2017-02-19,6,FH-14350,Consumer,West,Washington,Seattle,107.53,21.506,1,1,0.0,False,0,0.2
CA-2017-104850,2017-06-13,2017-06-19,6,TW-21025,Home Office,West,Washington,Seattle,291.136,-25.4744,4,1,0.2,True,1,-0.0875
CA-2017-104885,2017-03-02,2017-03-08,6,DB-13555,Corporate,East,Delaware,Newark,441.96,101.6508,2,1,0.0,False,0,0.23
CA-2017-105214,2017-06-16,2017-06-19,3,TS-21610,Consumer,West,California,San Francisco,1212.96,90.972,7,1,0.2,False,0,0.075
CA-2017-105235,2017-12-05,2017-12-11,6,SM-20950,Corporate,East,New York,New York City,79.62,24.2634,5,2,0.0,False,0,0.30474001507159004
CA-2017-105620,2017-12-25,2017-12-28,3,JH-15430,Consumer,South,Florida,Hialeah,21.0,5.775,3,1,0.2,False,0,0.275
CA-2017-105669,2017-09-17,2017-09-22,5,SJ-20125,Home Office,Central,Texas,Houston,318.43,-77.333,5,1,0.3,True,1,-0.24285714285714285
CA-2017-105809,2017-02-20,2017-02-23,3,HW-14935,Corporate,West,California,San Diego,22.23,7.3359,1,1,0.0,False,0,0.32999999999999996
CA-2017-105823,2017-06-22,2017-06-26,4,RB-19465,Home Office,Central,Michigan,Detroit,487.96,146.388,2,1,0.0,False,0,0.30000000000000004
CA-2017-105886,2017-12-18,2017-12-23,5,DB-13660,Consumer,East,New York,Oceanside,18.96,8.532,2,1,0.0,False,0,0.44999999999999996
CA-2017-105921,2017-08-14,2017-08-21,7,JM-15250,Consumer,West,California,Los Angeles,418.296,5.2287,3,1,0.2,False,0,0.0125
CA-2017-105991,2017-05-05,2017-05-06,1,LH-17020,Consumer,West,Colorado,Louisville,89.991,-152.9847,3,1,0.7,True,1,-1.7
CA-2017-106432,2017-10-19,2017-10-24,5,CA-12265,Consumer,Central,Texas,Waco,328.3992,-91.7586,3,1,0.32,True,1,-0.27941176470588236
CA-2017-106747,2017-07-03,2017-07-04,1,TS-21505,Consumer,East,New Hampshire,Concord,102.3,26.598,1,1,0.0,False,0,0.26
CA-2017-107125,2017-11-27,2017-12-02,5,BD-11320,Consumer,West,California,Los Angeles,18.84,6.0288,3,1,0.0,False,0,0.32
CA-2017-107174,2017-11-06,2017-11-13,7,AB-10060,Home Office,West,Washington,Seattle,2486.428,293.58,9,2,0.1,True,1,0.11807299467348341
CA-2017-107209,2017-07-27,2017-08-01,5,JW-15955,Consumer,South,North Carolina,Raleigh,194.848,12.178,4,1,0.2,False,0,0.0625
CA-2017-107244,2017-09-07,2017-09-11,4,AG-10390,Consumer,West,California,Los Angeles,19.76,8.2992,4,1,0.0,False,0,0.42
CA-2017-107314,2017-11-30,2017-12-03,3,MZ-17335,Home Office,West,California,San Francisco,25.83,9.5571,3,1,0.0,False,0,0.37000000000000005
CA-2017-107503,2017-01-01,2017-01-06,5,GA-14725,Consumer,East,Ohio,Lorain,48.896,8.5568,4,1,0.2,False,0,0.17500000000000002
CA-2017-107629,2017-12-14,2017-12-14,0,DB-13060,Consumer,Central,Illinois,Skokie,322.67999999999995,-319.743,9,2,0.6,True,2,-0.9908981033841578
CA-2017-107825,2017-11-18,2017-11-18,0,NB-18655,Corporate,Central,Wisconsin,Milwaukee,5.82,2.7354,2,1,0.0,False,0,0.47
CA-2017-107874,2017-11-21,2017-11-25,4,SW-20275,Consumer,East,New York,New York City,27.42,11.2422,1,1,0.0,False,0,0.41
CA-2017-108035,2017-11-29,2017-12-03,4,TT-21070,Consumer,South,Tennessee,Chattanooga,491.888,67.831,7,2,0.2,False,0,0.13789927788439646
CA-2017-108070,2017-04-16,2017-04-20,4,JE-15745,Consumer,West,California,San Jose,102.833,-6.049,1,1,0.15,True,1,-0.05882352941176471
CA-2017-108112,2017-11-15,2017-11-20,5,DK-12895,Consumer,South,Florida,Miramar,559.2,55.016,8,2,0.2,False,0,0.09838340486409154
CA-2017-108322,2017-04-30,2017-05-05,5,SS-20140,Corporate,South,Florida,Pompano Beach,23.68,6.216,8,1,0.2,False,0,0.2625
CA-2017-108441,2017-06-12,2017-06-18,6,SB-20170,Consumer,East,New York,New York City,858.24,143.04,4,1,0.1,False,0,0.16666666666666666
CA-2017-108560,2017-07-08,2017-07-15,7,JC-15385,Consumer,West,Washington,Kent,198.46,99.23,2,1,0.0,False,0,0.5
CA-2017-108791,2017-07-27,2017-07-31,4,TM-21490,Consumer,East,New York,Yonkers,14.89,4.0203,1,1,0.0,False,0,0.26999999999999996
CA-2017-108910,2017-09-24,2017-09-29,5,KC-16540,Consumer,East,Ohio,Newark,103.056,24.4758,3,1,0.2,False,0,0.2375
CA-2017-109085,2017-02-17,2017-02-20,3,CK-12325,Home Office,East,Ohio,Troy,1385.5439999999999,-110.9524,12,3,0.3,True,2,-0.08007858285265572
CA-2017-109393,2017-06-30,2017-07-02,2,JC-15775,Consumer,West,California,Los Angeles,435.999,5.1294,3,1,0.15,False,0,0.011764705882352941
CA-2017-110198,2017-05-01,2017-05-02,1,AG-10900,Consumer,South,Florida,Coral Springs,314.352,-15.7176,3,1,0.2,True,1,-0.05
CA-2017-110625,2017-12-23,2017-12-30,7,JB-16045,Home Office,East,Connecticut,Danbury,27.46,9.8856,2,1,0.0,False,0,0.36
CA-2017-111388,2017-09-02,2017-09-02,0,SU-20665,Home Office,West,Washington,Seattle,215.976,-2.6997,3,1,0.2,True,1,-0.0125
CA-2017-111556,2017-11-20,2017-11-22,2,CD-11920,Consumer,East,New York,New York City,183.968,-25.2956,2,1,0.2,True,1,-0.1375
CA-2017-111591,2017-03-21,2017-03-25,4,PS-18970,Home Office,West,Washington,Seattle,22.14,6.4206,3,1,0.0,False,0,0.29
CA-2017-111689,2017-11-30,2017-12-02,2,HP-14815,Home Office,East,New York,New York City,1242.9,262.39,5,1,0.1,False,0,0.21111111111111108
