product_id,product_name,sub_category,line_count,orders,customers,total_sales,total_profit,profit_margin,quantity,average_discount,discounted_sales_share,loss_line_count,loss_line_rate,average_order_value,profit_per_order,shipping_days_avg,product_label,classification,classification_rule
FUR-FU-10003274,Regeneration Desk Collection,Furnishings,5,5,5,35.904,15.2064,0.4235294117647059,21,0.04,0.11764705882352941,0,0.0,7.1808000000000005,3.04128,3.2,FUR-FU-10003274 - Regeneration Desk Collection,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Tables,1,1,1,136.464,15.3522,0.1125,2,0.2,1.0,0,0.0,136.464,15.3522,2.0,"FUR-TA-10001691 - Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001424,Dax Clear Box Frame,Furnishings,6,6,6,96.03,15.364800000000002,0.16000000000000003,14,0.19999999999999998,0.18181818181818182,2,0.3333333333333333,16.005,2.5608000000000004,4.166666666666667,FUR-FU-10001424 - Dax Clear Box Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002508,Document Clip Frames,Furnishings,2,2,2,45.036,16.0128,0.3555555555555555,6,0.1,0.44444444444444436,0,0.0,22.518,8.0064,2.0,FUR-FU-10002508 - Document Clip Frames,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furnishings,5,5,5,48.852000000000004,17.0568,0.3491525423728813,12,0.04,0.06779661016949151,0,0.0,9.7704,3.4113599999999997,4.0,FUR-FU-10001847 - Eldon Image Series Black Desk Accessories,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003829,Stackable Trays,Furnishings,7,7,7,65.296,17.1248,0.2622641509433962,23,0.08571428571428573,0.33962264150943394,0,0.0,9.328000000000001,2.4464,3.7142857142857144,FUR-FU-10003829 - Stackable Trays,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furnishings,6,6,6,546.192,17.447799999999997,0.03194444444444444,17,0.16666666666666666,0.4444444444444445,3,0.5,91.032,2.9079666666666664,3.3333333333333335,"FUR-FU-10001602 - Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furnishings,2,2,2,66.56,18.512,0.278125,7,0.1,0.375,0,0.0,33.28,9.256,4.0,"FUR-FU-10001617 - Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furnishings,5,5,5,155.708,20.636,0.1325301204819277,20,0.2,0.3373493975903614,1,0.2,31.1416,4.1272,3.8,"FUR-FU-10003832 - Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furnishings,5,5,5,125.786,20.772,0.16513761467889906,26,0.12,0.12844036697247704,1,0.2,25.1572,4.1544,5.4,FUR-FU-10001196 - DAX Cubicle Frames - 8x10,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furnishings,2,2,2,56.099999999999994,21.317999999999998,0.38,3,0.0,0.0,0,0.0,28.049999999999997,10.658999999999999,4.5,"FUR-FU-10002685 - Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furnishings,3,3,3,121.296,21.7056,0.17894736842105263,13,0.13333333333333333,0.5614035087719298,0,0.0,40.432,7.2352,4.666666666666667,"FUR-FU-10001867 - Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furnishings,2,2,2,84.84,22.0584,0.25999999999999995,6,0.0,0.0,0,0.0,42.42,11.0292,3.0,"FUR-FU-10004712 - Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furnishings,5,5,5,62.82,22.8944,0.36444444444444446,11,0.16,0.4444444444444444,1,0.2,12.564,4.57888,4.2,FUR-FU-10002191 - G.E. Halogen Desk Lamp Bulbs,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furnishings,6,6,6,176.7,23.324400000000004,0.13200000000000003,14,0.26666666666666666,0.6000000000000001,2,0.3333333333333333,29.45,3.887400000000001,3.6666666666666665,"FUR-FU-10004671 - Executive Impressions 12"" Wall Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furnishings,2,2,2,93.6,23.4,0.25,15,0.0,0.0,0,0.0,46.8,11.7,5.0,FUR-FU-10000755 - Eldon Expressions Mahogany Wood Desk Collection,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furnishings,4,4,4,514.556,23.53819999999999,0.045744680851063806,13,0.15,0.2553191489361702,1,0.25,128.639,5.884549999999997,2.75,"FUR-FU-10004952 - C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10002824,Bush Mission Pointe Library,Bookcases,3,3,3,748.8607999999999,24.156800000000004,0.03225806451612904,6,0.17333333333333334,0.5967741935483871,1,0.3333333333333333,249.62026666666665,8.052266666666668,5.333333333333333,FUR-BO-10002824 - Bush Mission Pointe Library,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Bookcases,3,3,3,1064.624,24.196,0.022727272727272728,10,0.09999999999999999,0.7727272727272727,2,0.6666666666666666,354.87466666666666,8.065333333333333,1.6666666666666667,"FUR-BO-10000330 - Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Furnishings,5,5,5,87.52,25.162,0.2875,20,0.2,0.5,1,0.2,17.503999999999998,5.0324,3.4,FUR-FU-10004020 - Advantus Panel Wall Acrylic Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furnishings,6,6,6,81.008,25.7632,0.31803278688524594,16,0.2333333333333333,0.42622950819672134,2,0.3333333333333333,13.501333333333333,4.293866666666667,2.6666666666666665,FUR-FU-10004586 - G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Chairs,1,1,1,207.184,25.898,0.125,1,0.2,1.0,0,0.0,207.184,25.898,4.0,FUR-CH-10002317 - Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furnishings,5,5,5,161.92000000000002,26.1096,0.16124999999999998,11,0.24,0.25,2,0.4,32.384,5.22192,3.4,"FUR-FU-10003849 - DAX Metal Frame, Desktop, Stepped-Edge",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furnishings,4,4,4,124.586,26.211599999999997,0.21038961038961038,19,0.2,0.5454545454545455,1,0.25,31.1465,6.552899999999999,1.5,"FUR-FU-10000260 - 6"" Cubicle Wall Clock, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000320,OIC Stacking Trays,Furnishings,6,6,6,82.832,26.72,0.3225806451612903,30,0.16666666666666666,0.5161290322580646,1,0.16666666666666666,13.805333333333332,4.453333333333333,4.0,FUR-FU-10000320 - OIC Stacking Trays,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Bookcases,2,2,2,424.90000000000003,27.193599999999996,0.06399999999999999,6,0.1,0.7999999999999999,0,0.0,212.45000000000002,13.596799999999998,5.0,FUR-BO-10001619 - O'Sullivan Cherrywood Estates Traditional Bookcase,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furnishings,2,2,2,158.24,27.692,0.175,10,0.2,1.0,0,0.0,79.12,13.846,4.0,"FUR-FU-10003798 - Ultra Door Kickplate, 8""H x 34""W",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004666,DAX Clear Channel Poster Frame,Furnishings,3,3,3,119.556,27.701999999999998,0.23170731707317072,10,0.19999999999999998,0.14634146341463414,1,0.3333333333333333,39.852,9.234,4.666666666666667,FUR-FU-10004666 - DAX Clear Channel Poster Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furnishings,6,6,6,84.832,28.052399999999995,0.33068181818181813,19,0.10000000000000002,0.3181818181818182,0,0.0,14.138666666666666,4.675399999999999,4.333333333333333,FUR-FU-10002885 - Magna Visual Magnetic Picture Hangers,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",Furnishings,8,8,8,111.18799999999999,28.2568,0.25413533834586466,31,0.125,0.3609022556390978,1,0.125,13.898499999999999,3.5321,3.875,"FUR-FU-10004270 - Eldon Image Series Desk Accessories, Burgundy",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000222,"Seth Thomas 16"" Steel Case Clock",Furnishings,5,5,5,441.728,28.257600000000004,0.06397058823529413,19,0.24,0.8529411764705882,1,0.2,88.3456,5.6515200000000005,5.0,"FUR-FU-10000222 - Seth Thomas 16"" Steel Case Clock",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",Furnishings,2,2,2,75.36,28.6368,0.38,12,0.0,0.0,0,0.0,37.68,14.3184,2.0,"FUR-FU-10004091 - Eldon 200 Class Desk Accessories, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furnishings,5,5,5,334.096,29.453200000000002,0.08815789473684212,21,0.27999999999999997,0.47368421052631576,2,0.4,66.8192,5.89064,5.0,"FUR-FU-10001475 - Contract Clock, 14"", Brown",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furnishings,1,1,1,101.94,30.582,0.3,3,0.0,0.0,0,0.0,101.94,30.582,0.0,"FUR-FU-10003095 - Linden 12"" Wall Clock With Oak Frame",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furnishings,3,3,3,83.49,31.5744,0.37818181818181823,12,0.06666666666666667,0.36363636363636365,0,0.0,27.83,10.5248,3.6666666666666665,"FUR-FU-10003096 - Master Giant Foot Doorstop, Safety Yellow",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Furnishings,8,8,8,93.98400000000001,32.7342,0.3482954545454545,37,0.07500000000000001,0.20454545454545456,0,0.0,11.748000000000001,4.091775,4.375,FUR-FU-10001731 - Acrylic Self-Standing Desk Frames,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004848,DAX Solid Wood Frames,Furnishings,3,3,3,113.332,33.3157,0.2939655172413793,13,0.06666666666666667,0.48275862068965525,0,0.0,37.77733333333333,11.105233333333333,4.666666666666667,FUR-FU-10004848 - DAX Solid Wood Frames,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10004767,Safco Drafting Table,Tables,4,4,4,638.8199999999999,34.0704,0.05333333333333334,12,0.2,0.8888888888888888,2,0.5,159.70499999999998,8.5176,3.0,FUR-TA-10004767 - Safco Drafting Table,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003424,Nu-Dell Oak Frame,Furnishings,3,3,3,151.656,35.4576,0.23380281690140844,16,0.13333333333333333,0.5070422535211268,0,0.0,50.552,11.8192,2.3333333333333335,FUR-FU-10003424 - Nu-Dell Oak Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001935,3M Hangers With Command Adhesive,Furnishings,8,8,8,108.03999999999999,36.001,0.33321917808219176,33,0.15000000000000002,0.38356164383561653,1,0.125,13.504999999999999,4.500125,5.125,FUR-FU-10001935 - 3M Hangers With Command Adhesive,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furnishings,3,3,3,124.74,37.037,0.2969135802469136,17,0.06666666666666667,0.19753086419753088,0,0.0,41.58,12.345666666666666,3.6666666666666665,FUR-FU-10000073 - Deflect-O Glasstique Clear Desk Accessories,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002268,Ultra Door Push Plate,Furnishings,7,7,7,149.264,37.4142,0.2506578947368421,34,0.05714285714285715,0.4736842105263157,0,0.0,21.323428571428572,5.344885714285715,3.2857142857142856,FUR-FU-10002268 - Ultra Door Push Plate,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furnishings,4,4,3,299.85,38.180899999999994,0.1273333333333333,17,0.1,0.5333333333333333,0,0.0,74.9625,9.545224999999999,3.75,FUR-FU-10001057 - Tensor Track Tree Floor Lamp,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furnishings,4,4,4,167.92999999999998,38.62389999999999,0.22999999999999998,7,0.0,0.0,0,0.0,41.982499999999995,9.655974999999998,4.5,"FUR-FU-10002554 - Westinghouse Floor Lamp with Metal Mesh Shade, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furnishings,7,7,7,133.136,39.18719999999999,0.29433962264150937,22,0.028571428571428574,0.1509433962264151,0,0.0,19.01942857142857,5.598171428571427,3.142857142857143,FUR-FU-10000732 - Eldon 200 Class Desk Accessories,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furnishings,5,5,5,171.088,39.75279999999999,0.23235294117647057,18,0.2,0.5588235294117647,1,0.2,34.2176,7.9505599999999985,3.0,"FUR-FU-10002396 - DAX Copper Panel Document Frame, 5 x 7 Size",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furnishings,2,2,2,331.76,39.8112,0.12,8,0.0,0.0,0,0.0,165.88,19.9056,3.5,FUR-FU-10002379 - Eldon Econocleat Chair Mats for Low Pile Carpets,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Chairs,7,7,7,4420.0560000000005,41.1168,0.009302325581395347,24,0.27142857142857146,1.0,6,0.8571428571428571,631.4365714285715,5.873828571428571,3.142857142857143,FUR-CH-10003981 - Global Commerce Series Low-Back Swivel/Tilt Chairs,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furnishings,6,6,6,253.648,41.8672,0.1650602409638554,21,0.16666666666666666,0.45783132530120485,1,0.16666666666666666,42.27466666666667,6.977866666666666,3.1666666666666665,"FUR-FU-10003878 - Linden 10"" Round Wall Clock, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,5,5,5,149.70000000000002,41.916,0.27999999999999997,15,0.0,0.0,0,0.0,29.940000000000005,8.383199999999999,4.6,"FUR-FU-10003731 - Eldon Expressions Wood and Plastic Desk Accessories, Oak",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furnishings,3,3,3,98.868,42.2436,0.4272727272727273,7,0.06666666666666667,0.24242424242424243,0,0.0,32.955999999999996,14.0812,3.6666666666666665,"FUR-FU-10000409 - GE 4 Foot Flourescent Tube, 40 Watt",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Furnishings,7,7,7,154.33599999999998,42.29679999999999,0.2740566037735849,27,0.17142857142857146,0.6226415094339623,1,0.14285714285714285,22.048,6.042399999999999,4.428571428571429,"FUR-FU-10002456 - Master Caster Door Stop, Large Neon Orange",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furnishings,6,6,6,152.06400000000002,42.767999999999994,0.28124999999999994,30,0.03333333333333333,0.16666666666666666,0,0.0,25.344000000000005,7.127999999999999,4.166666666666667,"FUR-FU-10003142 - Master Big Foot Doorstop, Beige",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Chairs,7,7,7,901.506,44.166,0.04899135446685879,44,0.17142857142857143,0.7694524495677234,2,0.2857142857142857,128.78657142857142,6.309428571428571,3.4285714285714284,"FUR-CH-10002304 - Global Stack Chair without Arms, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furnishings,9,9,9,279.558,44.1936,0.15808383233532936,38,0.1111111111111111,0.25149700598802394,1,0.1111111111111111,31.061999999999998,4.9104,4.111111111111111,FUR-FU-10003724 - Westinghouse Clip-On Gooseneck Lamps,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furnishings,5,5,5,135.648,44.588,0.3287037037037037,25,0.12000000000000002,0.6296296296296295,0,0.0,27.1296,8.9176,4.6,"FUR-FU-10002960 - Eldon 200 Class Desk Accessories, Burgundy",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001706,Longer-Life Soft White Bulbs,Furnishings,10,10,10,115.192,44.7216,0.3882352941176471,44,0.12,0.11764705882352941,2,0.2,11.5192,4.472160000000001,3.8,FUR-FU-10001706 - Longer-Life Soft White Bulbs,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furnishings,4,4,4,1431.944,46.3276,0.032352941176470584,14,0.05,0.11764705882352941,1,0.25,357.986,11.5819,4.25,FUR-FU-10000293 - Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furnishings,5,5,5,160.54,46.5566,0.29000000000000004,23,0.0,0.0,0,0.0,32.108,9.31132,3.6,"FUR-FU-10001487 - Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Chairs,2,2,2,600.4680000000001,47.3096,0.07878787878787878,8,0.15000000000000002,1.0,0,0.0,300.23400000000004,23.6548,5.0,FUR-CH-10002780 - Office Star - Task Chair with Contemporary Loop Arms,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furnishings,6,6,6,159.25,47.6,0.2989010989010989,22,0.16666666666666666,0.3956043956043956,1,0.16666666666666666,26.541666666666668,7.933333333333334,2.5,"FUR-FU-10004963 - Eldon 400 Class Desk Accessories, Black Carbon",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furnishings,8,8,8,137.17000000000002,47.7257,0.3479310344827586,31,0.125,0.2068965517241379,1,0.125,17.146250000000002,5.9657125,3.25,FUR-FU-10001918 - C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Bookcases,3,3,3,729.2339999999999,48.6156,0.06666666666666668,4,0.2333333333333333,0.09090909090909091,1,0.3333333333333333,243.07799999999997,16.2052,5.0,"FUR-BO-10003660 - Bush Cubix Collection Bookcases, Fully Assembled",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furnishings,7,7,7,168.744,48.822,0.28932584269662925,23,0.17142857142857143,0.49438202247191004,1,0.14285714285714285,24.106285714285715,6.974571428571429,3.7142857142857144,"FUR-FU-10001037 - DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Chairs,9,9,9,2647.809,49.13459999999999,0.01855670103092783,34,0.14444444444444446,0.6563573883161511,5,0.5555555555555556,294.201,5.459399999999999,3.3333333333333335,FUR-CH-10000422 - Global Highback Leather Tilter in Burgundy,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000221,"Master Caster Door Stop, Brown",Furnishings,9,9,9,176.78400000000002,49.3776,0.27931034482758615,38,0.1111111111111111,0.19540229885057467,1,0.1111111111111111,19.64266666666667,5.4864,3.7777777777777777,"FUR-FU-10000221 - Master Caster Door Stop, Brown",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furnishings,5,5,5,361.87199999999996,50.008700000000005,0.13819444444444448,17,0.24000000000000005,0.4444444444444445,1,0.2,72.3744,10.001740000000002,3.4,"FUR-FU-10001473 - Eldon Executive Woodline II Desk Accessories, Mahogany",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001940,Staple-based wall hangings,Furnishings,10,10,10,219.696,50.3072,0.2289855072463768,38,0.27999999999999997,0.4202898550724637,4,0.4,21.9696,5.0307200000000005,2.6,FUR-FU-10001940 - Staple-based wall hangings,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000305,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furnishings,3,3,3,468.468,51.105599999999995,0.10909090909090907,7,0.06666666666666667,0.2424242424242424,1,0.3333333333333333,156.156,17.0352,1.0,"FUR-FU-10000305 - Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furnishings,4,4,4,145.69,52.4484,0.36,17,0.0,0.0,0,0.0,36.4225,13.1121,3.5,"FUR-FU-10000719 - DAX Cubicle Frames, 8-1/2 x 11",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furnishings,10,10,10,175.938,52.48320000000001,0.2983050847457628,36,0.06,0.011299435028248588,1,0.1,17.593799999999998,5.248320000000001,3.7,"FUR-FU-10000010 - DAX Value U-Channel Document Frames, Easel Back",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furnishings,5,5,5,155.38,52.8292,0.34,17,0.0,0.0,0,0.0,31.076,10.56584,3.2,"FUR-FU-10000794 - Eldon Stackable Tray, Side-Load, Legal, Smoke",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002961,"Leather Task Chair, Black",Chairs,6,6,6,1437.484,54.588,0.0379746835443038,19,0.19999999999999998,1.0,1,0.16666666666666666,239.58066666666664,9.098,4.5,"FUR-CH-10002961 - Leather Task Chair, Black",Grow,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Tables,5,5,5,2979.004,54.71640000000002,0.01836734693877552,26,0.25999999999999995,0.5918367346938775,2,0.4,595.8008,10.943280000000005,4.6,"FUR-TA-10001086 - SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furnishings,5,5,5,196.248,55.1004,0.28076923076923077,17,0.04,0.358974358974359,0,0.0,39.2496,11.02008,3.6,"FUR-FU-10003976 - DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furnishings,5,5,5,180.30999999999997,55.821999999999996,0.3095890410958904,18,0.16,0.24657534246575347,1,0.2,36.062,11.164399999999999,4.0,"FUR-FU-10003691 - Eldon Image Series Desk Accessories, Ebony",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furnishings,7,7,7,170.62,56.035199999999996,0.3284210526315789,22,0.17142857142857143,0.3157894736842105,1,0.14285714285714285,24.374285714285715,8.005028571428571,3.5714285714285716,FUR-FU-10002088 - Nu-Dell Float Frame 11 x 14 1/2,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
